 1,Noble Hierarch,,0,0.0,0,0,0,14.00
 100,In Garruk's Wake,,0,0.0,0,0,0,2.00
 24,Dramatic Reversal,,0,0.0,0,0,0,1.50
 2,Swiftfoot Boots,,0,0.0,0,0,0,6.50
 230,Desecrated Tomb,,0,0.0,0,0,0,4.00
 17,"Emrakul, the Aeons Torn",,0,0.0,0,0,0,51.00
 1,Crucible of Worlds,,0,0.0,0,0,0,38.00
 93,"Liliana, the Last Hope",,0,0.0,0,0,0,6.00
 11,Drannith Magistrate,,0,0.0,0,0,0,25.00
 3,Zombie Master,,0,0.0,0,0,0,12.00
 236,Shadowspear,,0,0.0,0,0,0,41.00
 74,"Tahngarth, Talruum Hero",,0,0.0,0,0,0,162.00
 112,The Meathook Massacre,,0,0.0,0,0,0,51.00
 6,Training Grounds,,0,0.0,0,0,0,9.50
 372,Goryo's Vengeance,,0,0.0,0,0,0,8.00
 6,"Chandra, Torch of Defiance",,0,0.0,0,0,0,3.50
 16,Abrupt Decay,,0,0.0,0,0,0,19.00
 1,Bog Humbugs,,0,0.0,0,0,0,14.00
 235,Dowsing Dagger,,0,0.0,0,0,0,9.50
 403,Voldaren Estate),,0,0.0,0,0,0,3.00
 140,"Nicol Bolas, God-Pharaoh",,0,0.0,0,0,0,7.00
 9,Plains,,0,0.0,0,0,0,49.00
 2,Selfless Spirit,,0,0.0,0,0,0,20.00
 5,Damnation,,0,0.0,0,0,0,37.00
 3,Spellseeker,,0,0.0,0,0,0,37.00
 118,Vampire Nocturnus,,0,0.0,0,0,0,7.00
 729,Solemn Simulacrum,,0,0.0,0,0,0,1.00
 242,Warleader's Call,,0,0.0,0,0,0,10.00
 1,Rampant Growth,,0,0.0,0,0,0,1.00
 248,Marsh Flats,,0,0.0,0,0,0,30.00
 149,Terror of the Peaks,,0,0.0,0,0,0,30.00
 26,Vengevine,,0,0.0,0,0,0,18.00
 4,Spell Pierce,,0,0.0,0,0,0,2.00
 190,Nyxbloom Ancient,,0,0.0,0,0,0,47.00
 15,Liliana of the Veil,,0,0.0,0,0,0,28.00
 62,Archfiend of Depravity,,0,0.0,0,0,0,9.00
 19,Dark Petition,,0,0.0,0,0,0,5.00
 374,Valkyrie Harbinger,,0,0.0,0,0,0,2.50
 357,Morphic Pool,,0,0.0,0,0,0,20.00
 222,Vexing Shusher,,0,0.0,0,0,0,6.50
 1,Llanowar Elves,,0,0.0,0,0,0,3.00
 507,Satoru Umezawa,,0,0.0,0,0,0,2.50
 1,"Syr Konrad, the Grim",,0,0.0,0,0,0,3.50
 93,Dictate of the Twin Gods,,0,0.0,0,0,0,2.00
 20,Harvester of Souls,,0,0.0,0,0,0,1.00
 380,Lich-Knights' Conquest,,0,0.0,0,0,0,2.00
 400,Reflections of Littjara,,0,0.0,0,0,0,2.50
 338,Island,,0,0.0,0,0,0,47.00
 53,Dragon Broodmother,,0,0.0,0,0,0,7.00
 3,Mycosynth Lattice,,0,0.0,0,0,0,17.00
 164,Terror of the Peaks,,0,0.0,0,0,0,32.00
 28,Shark Typhoon,,0,0.0,0,0,0,3.00
 58,Faerie Mastermind,,0,0.0,0,0,0,25.00
 165,Birds of Paradise,,0,0.0,0,0,0,21.00
 273,Impervious Greatwurm,,0,0.0,0,0,0,4.00
 461,"Jaxis, the Troublemaker",,0,0.0,0,0,0,1.00
 396,Vorpal Sword,,0,0.0,0,0,0,2.50
 426,Muraganda Raceway,,0,0.0,0,0,0,2.00
 231,The Aetherspark,,0,0.0,0,0,0,41.00
 7,Karlov of the Ghost Council,,0,0.0,0,0,0,9.50
 492,Deadeye Navigator,,0,0.0,0,0,0,7.50
 1,"Ajani, Caller of the Pride",,0,0.0,0,0,0,126.00
 6,Dark Confidant,,0,0.0,0,0,0,59.00
 220,"Tamiyo, Collector of Tales",,0,0.0,0,0,0,1.50
 15,"Ulamog, the Ceaseless Hunger",,0,0.0,0,0,0,59.00
 1,Inkmoth Nexus,,0,0.0,0,0,0,24.00
 143,Door of Destinies,,0,0.0,0,0,0,11.00
 174,Memnite,,0,0.0,0,0,0,6.50
 16,Snapcaster Mage,,0,0.0,0,0,0,42.00
 158,Skittering Skirge,,0,0.0,0,0,0,12.00
 273,The Haunt of Hightower,,0,0.0,0,0,0,3.00
 4,Mishra's Factory,,0,0.0,0,0,0,38.00
 150,Kiora's Follower,,0,0.0,0,0,0,4.00
 383,Wrath of God,,0,0.0,0,0,0,4.00
 1,Transmutation Font,,0,0.0,0,0,0,1.50
 935,Wand of Wonder,,0,0.0,0,0,0,1.50
 215,Arena of Glory,,0,0.0,0,0,0,16.00
 3,Fyndhorn Elves,,0,0.0,0,0,0,3.00
 120,"Valgavoth, Terror Eater",,0,0.0,0,0,0,28.00
 6,Caretaker's Talent,,0,0.0,0,0,0,19.00
 135,"Chandra, Fire of Kaladesh",,0,0.0,0,0,0,117.00
 106,"Liliana, Heretical Healer",,0,0.0,0,0,0,117.00
 260,Three Tree City,,0,0.0,0,0,0,37.00
 270,Undercity Sewers,,0,0.0,0,0,0,37.00
 260,Gloomlake Verge,,0,0.0,0,0,0,16.00
 268,Shadowy Backstreet,,0,0.0,0,0,0,28.00
 137,Authority of the Consuls,,0,0.0,0,0,0,9.50
 90,Emperor of Bones,,0,0.0,0,0,0,6.50
 251,Sword of Kaldra,,0,0.0,0,0,0,15.00
 237,Monument to Endurance,,0,0.0,0,0,0,11.00
 356,"Flubs, the Fool",,0,0.0,0,0,0,1.00
 242,"Tamiyo, Inquisitive Student",,0,0.0,0,0,0,51.00
 172,Last March of the Ents,,0,0.0,0,0,0,25.00
 45,"Nezahal, Primal Tide",,0,0.0,0,0,0,25.00
 2,Snapcaster Mage,,0,0.0,0,0,0,252.00
 224,Polluted Delta,,0,0.0,0,0,0,20.00
 235,Nyx Lotus,,0,0.0,0,0,0,7.00
 198,"Ozolith, the Shattered Spire",,0,0.0,0,0,0,14.00
 1,Dragonlord's Servant,,0,0.0,0,0,0,1.00
 467,"Niv-Mizzet, the Firemind",,0,0.0,0,0,0,1.00
 216,Bloodstained Mire,,0,0.0,0,0,0,15.00
 206,Surrak Dragonclaw,,0,0.0,0,0,0,15.00
 9,Llanowar Elves,,0,0.0,0,0,0,11.00
 1,Beast Within,,0,0.0,0,0,0,5.00
 247,Field of the Dead,,0,0.0,0,0,0,51.00
 23,"Mondrak, Glory Dominus",,0,0.0,0,0,0,51.00
 211,Underrealm Lich,,0,0.0,0,0,0,8.00
 374,"Magda, the Hoardmaster",,0,0.0,0,0,0,0.50
 248,Karn's Bastion,,0,0.0,0,0,0,3.00
 1,Ossification,,0,0.0,0,0,0,2.50
 14,Eidolon of the Great Revel,,0,0.0,0,0,0,4.50
 6,Shivan Devastator,,0,0.0,0,0,0,20.00
 78,Tasha's Hideous Laughter,,0,0.0,0,0,0,8.00
 207,"Teferi, Hero of Dominaria",,0,0.0,0,0,0,20.00
 181,Walking Ballista,,0,0.0,0,0,0,20.00
 220,Drizzt Do'Urden,,0,0.0,0,0,0,2.50
 20,"Lier, Disciple of the Drowned",,0,0.0,0,0,0,32.00
 11,Kozilek's Command,,0,0.0,0,0,0,16.00
 5,The Gitrog Monster,,0,0.0,0,0,0,16.00
 1,"Gandalf, Friend of the Shire",,0,0.0,0,0,0,41.00
 447,Slimefoot and Squee,,0,0.0,0,0,0,3.00
 2,Lord of Atlantis,,0,0.0,0,0,0,59.00
 344,Mountain,,0,0.0,0,0,0,20.00
 3,Vendilion Clique,,0,0.0,0,0,0,32.00
 260,Uktabi Orangutan,,0,0.0,0,0,0,24.00
 8,Reflecting Pool,,0,0.0,0,0,0,14.00
 219,Riptide Gearhulk,,0,0.0,0,0,0,14.00
 1,Chaos Warp,,0,0.0,0,0,0,1.00
 122,Eidolon of Blossoms,,0,0.0,0,0,0,3.00
 96,"Glissa, the Traitor",,0,0.0,0,0,0,2.00
 107,"Sheoldred, the Apocalypse",,0,0.0,0,0,0,99.00
 16,Glen Elendra Archmage,,0,0.0,0,0,0,19.00
 1,Mind Stone,,0,0.0,0,0,0,1.00
 78,Archfiend of Ifnir,,0,0.0,0,0,0,7.50
 1,Diabolic Tutor,,0,0.0,0,0,0,2.00
 1,Drown in the Loch,,0,0.0,0,0,0,1.50
 110,Warren Soultrader,,0,0.0,0,0,0,11.00
 13,Gideon Blackblade,,0,0.0,0,0,0,3.00
 5,Land Tax,,0,0.0,0,0,0,47.00
 80,Zombie Apocalypse,,0,0.0,0,0,0,15.00
 1,Approach of the Second Sun,,0,0.0,0,0,0,3.50
 46,Welcoming Vampire,,0,0.0,0,0,0,4.50
 1,Liliana Vess,,0,0.0,0,0,0,12.00
 2,Elvish Mystic,,0,0.0,0,0,0,4.00
 261,Hushwood Verge,,0,0.0,0,0,0,7.50
 185,Nightpack Ambusher,,0,0.0,0,0,0,2.50
 172,"Gargos, Vicious Watcher",,0,0.0,0,0,0,4.50
 424,Amonkhet Raceway,,0,0.0,0,0,0,1.00
 6,Shock,,0,0.0,0,0,0,14.00
 2,Skyclave Apparition,,0,0.0,0,0,0,7.00
 417,Twitching Doll,,0,0.0,0,0,0,0.50
 131,"Chandra, Pyromaster",,0,0.0,0,0,0,85.00
 92,Bloodletter of Aclazotz,,0,0.0,0,0,0,42.00
 169,Six,,0,0.0,0,0,0,9.50
 8,Kor Haven,,0,0.0,0,0,0,18.00
 9,No Mercy,,0,0.0,0,0,0,18.00
 185,Mardu Ascendancy,,0,0.0,0,0,0,7.50
 127,Banner of Kinship,,0,0.0,0,0,0,10.00
 89,Diabolic Intent,,0,0.0,0,0,0,14.00
 58,Bloodthirsty Conqueror,,0,0.0,0,0,0,42.00
 137,"Etali, Primal Conqueror",,0,0.0,0,0,0,21.00
 9,Sterling Grove,,0,0.0,0,0,0,8.00
 250,Ketria Triome,,0,0.0,0,0,0,28.00
 245,Mithril Coat,,0,0.0,0,0,0,28.00
 197,"Phlage, Titan of Fire's Fury",,0,0.0,0,0,0,28.00
 1,Conjurer's Closet,,0,0.0,0,0,0,9.00
 139,Shield of Kaldra,,0,0.0,0,0,0,7.00
 5,Searing Blaze,,0,0.0,0,0,0,4.50
 251,Vanquisher's Banner,,0,0.0,0,0,0,11.00
 111,Ancient Brass Dragon,,0,0.0,0,0,0,41.00
 160,Finale of Devastation,,0,0.0,0,0,0,41.00
 130,Guardian Project,,0,0.0,0,0,0,14.00
 224,"Sauron, the Dark Lord",,0,0.0,0,0,0,42.00
 262,Hedge Maze,,0,0.0,0,0,0,21.00
 14,Plains,,0,0.0,0,0,0,28.00
 409,Island,,0,0.0,0,0,0,11.00
 1,"Moraug, Fury of Akoum",,0,0.0,0,0,0,9.50
 6,Wandering Archaic,,0,0.0,0,0,0,9.50
 5,Cloudpost,,0,0.0,0,0,0,6.50
 2,"Jace, Memory Adept",,0,0.0,0,0,0,3.00
 5,Llanowar Elves,,0,0.0,0,0,0,81.00
 431,"Tomik, Wielder of Law",,0,0.0,0,0,0,1.50
 27,Monastery Swiftspear,,0,0.0,0,0,0,1.00
 199,Kodama of the West Tree,,0,0.0,0,0,0,20.00
 392,Piper of the Swarm,,0,0.0,0,0,0,1.00
 113,Overlord of the Balemurk,,0,0.0,0,0,0,38.00
 244,Arid Mesa,,0,0.0,0,0,0,25.00
 110,"Chandra, Torch of Defiance",,0,0.0,0,0,0,11.00
 41,Tazeem,,0,0.0,0,0,0,25.00
 4,Arcbound Ravager,,0,0.0,0,0,0,15.00
 259,Floodfarm Verge,,0,0.0,0,0,0,12.00
 4,Soldier Token),,0,0.0,0,0,0,14.00
 183,Hedge Shredder,,0,0.0,0,0,0,4.50
 192,Aetherflux Reservoir,,0,0.0,0,0,0,20.00
 59,"Lier, Disciple of the Drowned",,0,0.0,0,0,0,10.00
 210,"Sigarda, Host of Herons",,0,0.0,0,0,0,76.00
 241,The Deck of Many Things,,0,0.0,0,0,0,8.00
 74,Surgical Extraction,,0,0.0,0,0,0,8.00
 96,Render Silent,,0,0.0,0,0,0,3.50
 232,"Kiora, Behemoth Beckoner",,0,0.0,0,0,0,4.50
 203,Scute Swarm,,0,0.0,0,0,0,8.00
 9,"Ajani, Mentor of Heroes",,0,0.0,0,0,0,3.00
 1,Mystical Dispute,,0,0.0,0,0,0,5.50
 216,Doubling Season,,0,0.0,0,0,0,37.00
 172,"Garruk, Caller of Beasts",,0,0.0,0,0,0,37.00
 192,"Kinnan, Bonder Prodigy",,0,0.0,0,0,0,37.00
 150,"Solphim, Mayhem Dominus",,0,0.0,0,0,0,37.00
 23,Dragonlord Atarka,,0,0.0,0,0,0,14.00
 75,Three Steps Ahead,,0,0.0,0,0,0,14.00
 112,"Vilis, Broker of Blood",,0,0.0,0,0,0,14.00
 239,"Xanathar, Guild Kingpin",,0,0.0,0,0,0,4.00
 303,"Kenrith, the Returned King",,0,0.0,0,0,0,1.50
 257,Hall of Storm Giants,,0,0.0,0,0,0,3.00
 229,"Uro, Titan of Nature's Wrath",,0,0.0,0,0,0,12.00
 236,Wooded Foothills,,0,0.0,0,0,0,19.00
 138,"Delina, Wild Mage",,0,0.0,0,0,0,7.50
 1,Merchant Scroll,,0,0.0,0,0,0,37.00
 201,Supreme Verdict,,0,0.0,0,0,0,3.50
 247,Inventors' Fair,,0,0.0,0,0,0,24.00
 75,Stormchaser's Talent,,0,0.0,0,0,0,18.00
 4,Sword of War and Peace,,0,0.0,0,0,0,11.00
 111,Killing Wave,,0,0.0,0,0,0,9.50
 5,Living Wish,,0,0.0,0,0,0,9.50
 2,Collected Company,,0,0.0,0,0,0,5.50
 14,Batterskull,,0,0.0,0,0,0,5.00
 25,Hollow One,,0,0.0,0,0,0,3.00
 4,Goblin Guide,,0,0.0,0,0,0,1.00
 171,Springheart Nantuko,,0,0.0,0,0,0,6.00
 1,Beast Token,,0,0.0,0,0,0,7.00
 173,"Azusa, Lost but Seeking",,0,0.0,0,0,0,14.00
 71,"Ink-Eyes, Servant of Oni",,0,0.0,0,0,0,14.00
 235,Windswept Heath,,0,0.0,0,0,0,14.00
 92,God-Eternal Bontu,,0,0.0,0,0,0,9.50
 8,Sylvan Tutor,,0,0.0,0,0,0,34.00
 154,"Sarkhan, Fireblood",,0,0.0,0,0,0,17.00
 175,Scrap Trawler,,0,0.0,0,0,0,2.50
 386,Triskaidekaphile,,0,0.0,0,0,0,1.00
 178,Rampaging Baloths,,0,0.0,0,0,0,2.00
 31,Reality Smasher,,0,0.0,0,0,0,2.50
 4,Touch the Spirit Realm,,0,0.0,0,0,0,2.50
 250,Bleachbone Verge,,0,0.0,0,0,0,9.00
 270,Thornspire Verge,,0,0.0,0,0,0,9.00
 448,Goro-Goro and Satoru,,0,0.0,0,0,0,9.00
 1,Last-Minute Chopping,,0,0.0,0,0,0,32.00
 264,Meticulous Archive,,0,0.0,0,0,0,32.00
 97,Twinflame Tyrant,,0,0.0,0,0,0,32.00
 220,Flooded Strand,,0,0.0,0,0,0,16.00
 3,Rishadan Port,,0,0.0,0,0,0,16.00
 578,Weathered Wayfarer,,0,0.0,0,0,0,1.50
 38,Ocelot Pride,,0,0.0,0,0,0,64.00
 1,Avacyn's Pilgrim,,0,0.0,0,0,0,2.50
 1,Hypnotic Specter,,0,0.0,0,0,0,5.00
 347,Forest,,0,0.0,0,0,0,32.00
 52,Murktide Regent,,0,0.0,0,0,0,21.00
 24,Idyllic Tutor,,0,0.0,0,0,0,12.00
 216,"Omnath, Locus of the Roil",,0,0.0,0,0,0,12.00
